type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,239136,0,38,0,0,0.430196,128,[38 96 2 0 -20 24 -17 22 -15 21 -14 20 -13 20 -12 20 -11 20 -9 19 -7 19 -7 20 -6 19 -6 19 -5 19 -4 18 -3 18 -4 19 -3 19 -3 19 -4 19 -3 19 -6 20 -5 20 -7 20 -8 18 -10 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 17 -16 16 -19 15 -20 13 -20 11 -19 12 -21 10 -20 8 -20 8 -21 8 -21 9 -22 9 -22 9 -23 8 -22 10 -23 10 -22 10 -21 11 -22 11 -22 13 -22 13 -22 14 -21 16 -21 18 -23 18 -24 17 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,252745,0,38,0,0,0.443802,128,[38 96 2 0 -24 20 -20 18 -19 18 -18 18 -17 18 -16 18 -14 18 -13 18 -11 17 -10 18 -10 18 -9 18 -9 18 -7 18 -7 17 -8 19 -6 18 -7 18 -7 17 -7 18 -9 18 -9 18 -10 18 -11 16 -13 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 14 -19 14 -19 14 -23 10 -23 6 -22 6 -23 7 -22 4 -21 4 -23 3 -23 5 -23 5 -23 4 -24 3 -24 5 -24 6 -23 6 -22 6 -24 7 -24 9 -25 8 -24 10 -23 12 -24 13 -26 14 -26 12 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,258928,0,38,0,0,0.450011,128,[38 96 2 0 21 -23 18 -20 17 -20 15 -20 15 -20 14 -20 12 -20 11 -20 9 -19 8 -20 8 -19 7 -19 7 -20 5 -19 4 -19 5 -20 4 -19 4 -19 5 -19 5 -20 7 -20 7 -20 8 -20 9 -18 11 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -18 17 -13 18 -17 19 -12 20 -9 21 -10 20 -8 19 -5 20 -6 22 -7 22 -7 21 -8 22 -7 23 -6 22 -8 22 -8 22 -8 21 -9 23 -10 23 -11 23 -12 23 -13 21 -14 22 -16 24 -16 25 -15 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,270744,0,38,0,0,0.461803,128,[38 96 2 0 -5 29 -4 26 -2 24 -2 23 -1 23 -1 22 1 21 2 21 2 19 3 20 3 19 4 18 5 18 6 17 6 17 5 18 6 17 6 16 5 18 5 18 6 19 3 18 3 18 2 20 2 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 20 -4 20 -6 21 -8 20 -9 19 -9 19 -11 19 -12 16 -12 17 -12 17 -12 18 -13 18 -14 18 -14 18 -13 18 -13 19 -12 19 -11 19 -12 20 -11 22 -11 21 -10 22 -9 22 -9 24 -10 25 -11 26 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,278768,0,38,0,0,0.469829,128,[38 96 2 0 7 -33 6 -29 5 -28 4 -26 3 -27 2 -26 0 -25 -1 -25 -2 -23 -2 -23 -2 -22 -2 -22 -4 -22 -5 -21 -6 -20 -5 -22 -6 -20 -6 -21 -5 -21 -7 -22 -4 -22 -2 -22 0 -22 -2 -21 1 -23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -23 6 -23 8 -24 10 -23 12 -22 11 -21 13 -20 13 -18 13 -19 15 -19 15 -20 16 -20 16 -19 17 -19 15 -20 16 -22 15 -20 14 -21 15 -22 14 -24 14 -24 13 -25 11 -26 11 -27 13 -28 15 -28 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,288631,0,38,0,0,0.479685,128,[38 96 2 0 31 8 27 6 28 6 25 4 26 3 25 2 24 1 23 1 22 -1 22 -1 21 -2 21 -2 21 -4 20 -4 19 -5 21 -6 19 -5 20 -5 20 -4 21 -5 22 -4 22 -4 22 -2 22 0 21 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 6 22 8 22 10 21 12 20 14 18 13 18 15 15 15 16 15 17 16 17 16 17 17 17 17 16 18 18 16 20 18 18 16 19 16 20 16 22 15 22 15 23 15 23 14 25 13 27 14 27 16 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,298496,0,38,0,0,0.489556,128,[38 96 2 0 -22 -20 -19 -18 -19 -17 -19 -15 -19 -14 -19 -13 -19 -12 -19 -11 -18 -9 -19 -9 -18 -8 -18 -7 -18 -7 -19 -6 -18 -5 -19 -5 -18 -5 -19 -5 -18 -6 -19 -6 -19 -6 -19 -7 -20 -8 -18 -10 -17 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -15 -14 -17 -13 -19 -12 -20 -10 -20 -10 -20 -8 -20 -6 -20 -7 -20 -7 -20 -8 -21 -7 -22 -7 -22 -6 -23 -8 -21 -8 -23 -8 -22 -9 -21 -10 -22 -11 -22 -12 -22 -13 -22 -14 -22 -16 -21 -17 -23 -15 -24 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,317000,0,38,0,0,0.508047,128,[38 96 2 0 -2 -29 -3 -26 -4 -25 -4 -24 -4 -24 -5 -22 -6 -21 -7 -20 -8 -18 -9 -19 -9 -18 -9 -17 -10 -18 -11 -15 -11 -15 -11 -16 -12 -15 -11 -16 -10 -16 -11 -17 -10 -17 -10 -17 -10 -18 -8 -18 -6 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -22 3 -20 3 -23 7 -20 8 -20 5 -21 9 -22 8 -19 8 -19 10 -19 8 -20 9 -20 9 -20 11 -20 8 -21 9 -22 8 -21 7 -21 8 -22 7 -24 7 -23 5 -24 4 -25 3 -26 3 -27 5 -28 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-56,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,318297,0,38,0,0,0.511487,128,[38 96 2 0 -8 20 -7 17 -6 17 -5 15 -4 16 -4 15 -3 15 -2 15 -1 14 -1 14 -1 14 0 13 0 14 1 13 1 12 1 14 1 13 1 13 1 13 1 14 0 13 0 14 -1 14 -2 14 -4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 16 -6 13 -8 13 -8 12 -10 12 -9 11 -11 12 -11 10 -11 9 -11 11 -11 10 -12 11 -12 11 -13 10 -12 11 -12 12 -12 11 -11 12 -11 12 -12 13 -11 13 -11 14 -10 15 -10 16 -11 16 -12 16 ]
CSI_DATA,PASSIVE,11:22:33:44:55:66,-57,30,0,0,0,0,0,0,0,0,0,-98,0,8,0,328234,0,38,0,0,0.519380,128,[38 96 2 0 2 -17 0 -16 -1 -15 -1 -14 0 -14 -1 -13 -2 -13 -2 -13 -2 -12 -5 -11 -3 -10 -2 -12 -4 -13 -3 -12 -6 -9 -5 -10 -2 -10 -3 -9 -3 -10 -4 -10 -1 -12 -5 -10 -4 -10 -1 -9 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 1 -13 2 -14 3 -12 5 -12 3 -12 6 -11 6 -11 6 -11 7 -11 6 -11 6 -12 7 -10 8 -12 6 -11 7 -12 6 -13 5 -12 6 -11 6 -13 6 -12 5 -13 3 -14 4 -14 4 -16 4 -17 ]
